proxy_group_id,anonymized_formula,space_group,nsites,material_id_a,split_a,formula_a,fingerprint_a,material_id_b,split_b,formula_b,fingerprint_b,split_edge,anonymous_high_recall_match,anonymous_default_tolerance_match,same_species_default_tolerance_match,classification,error
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-1207365,test,Cs(PIr)2,4455dfeb64f8622017dd0b1ed4c9fceef7c351603adaad3387caae3293da2be6,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-12088,test,Dy(SiOs)2,0aad7e71b40e2bf08ea629b95875f9365b238db3a4ed2239f05b661b21374936,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-1228646,test,Ba(GeAu)2,84afd0fc835a9dd47af96965e28d7673ca6cb872cbf74c14520323b8457431a5,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-16037,validation,Dy2TeO2,719c69b87ccbae252ab704e5d9be20fa84e5b6dc4d324a90d3e3ebbe9d5a5b1e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-16259,test,Ca(GeIr)2,db1e84a4e2c963f93430e5db1a7e5364e3d15e4a0a62f02dd9f0f47bcbecfb9e,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-19252,test,K2NiO2,282d0e0d6fc5543eda0def6a9a0b1d6660ba42f43ea8386bc119a70d71958b36,train-test,false,false,false,screened_nonmatch,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-19753,validation,Gd(SiPd)2,0f09338546390c27377b976214589d8c7fd86b5a362aaf2270eeb23fc405ac6a,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-19771,validation,Dy(CoGe)2,ee7add9438ca92a36cae2aeee177640b64f5999c199a25c62e616087713bde96,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-19824,validation,Ca(MnGe)2,d75600aa02f585479844577d31d298a5e9af3680f400fd22915091d63e6cdabb,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-19979,validation,La(NiGe)2,fdfccf8166c29033434696084f14377519313f670082f5c1ebcc010c9c1667d0,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-20095,test,Eu(FeP)2,c28d7b7b3c5406fad29baf00bd198f04b4069435841fc97e1654c5859b180a75,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-20322,validation,La(CuGe)2,0a276c837ee24459c1e56d81034f270ced29ac0a2c4c6a8037bd9be7a5c09d63,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-20867,validation,Eu(AlGa)2,fadca524061df7e6589c7cffbcd34f18737c376bf8e9015a87e3cd9021099540,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-20956,validation,Gd(SiNi)2,1881aefe9e3504987e00367588e797bbe27b1bfb8a9e249b7059a639e47407e2,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-21240,validation,Gd(SiRh)2,e5f4a9f8e108379022ba9b4d08c866a2a9cd1d61906508c70c23f8c38869f16b,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-21408,validation,Gd(SiOs)2,2567f27066eb4f4cb53b331ccc40345344491b5fbf3edf3f5e4b6a6769596509,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-21882,validation,Ce(FeGe)2,2ea97ca68c9665f00c715142784a51ac04ee1e7fec79c843f516531e5dd74ca5,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-22125,validation,Np(CoGe)2,9029ae4684123110578a5e9b9d71e6fbbee22f4d4667342ec30ff00c59d58eb8,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-22180,validation,Dy(GePd)2,7ccb255de6e393ef961245a7a225e9c85455e7ccd60d04fd0ef05070852374bc,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-22653,test,Eu(SiAg)2,152ceba0ee90037ec740bc91c25c0a1b7c557b18f1db5e87dc3d1b3426d6ed31,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-23003,test,Ce2BiO2,1f32f8a5f07751a96a351b30369f851525d3efeb90a9f8af18599b5875db308b,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-28884,validation,Cs(FeAs)2,3e765dd59509f7ee23e9c2db18a90e933ee44e38b3a721fcea3f10cd07920466,train-validation,false,false,false,screened_nonmatch,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-30175,validation,Ca(AlZn)2,818057c1238d855bb5cf2e34b9cd1e4d9afd2a96668d3b933a79788d87ad5498,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-3108,test,Lu(SiRh)2,a2e2176e6cca5f99d83bb1534fd37190dd265615e62a73e36e5afd5ca8b59219,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-10866,train,Np(GePd)2,75b57e309c6efd135067678d4425e9bcc998ff3d0afad0cb7a89eee3c734a31c,mp-568113,test,Ba(AsRh)2,6d72feae3877a0ac530c27ef896ebaf62b897f8a22337ed5da3580f6e398f818,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-12058,validation,Er(PRu)2,cd603669da942549c2f70d271ca2d61ab0ea51d5645020de68cdeb402802ea90,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-1206126,validation,Nd(PPd)2,66cdcdcc4878e7db8835f7f82b9f7c1d5a97427f0ca7cf63d553f5e4f7a5fd78,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-1206830,validation,Cs(CoAs)2,c1f558f2989ba689318b8d14560718e505497d561a6d925e57e8f6e25f58431e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-1207022,test,K(PRu)2,448edb79e6e71ff7e523754fa5a5e6f73d79bd4e8c807d12a8a3e0d27f030260,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-1207365,test,Cs(PIr)2,4455dfeb64f8622017dd0b1ed4c9fceef7c351603adaad3387caae3293da2be6,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-12088,test,Dy(SiOs)2,0aad7e71b40e2bf08ea629b95875f9365b238db3a4ed2239f05b661b21374936,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-1228646,test,Ba(GeAu)2,84afd0fc835a9dd47af96965e28d7673ca6cb872cbf74c14520323b8457431a5,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-16037,validation,Dy2TeO2,719c69b87ccbae252ab704e5d9be20fa84e5b6dc4d324a90d3e3ebbe9d5a5b1e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-16259,test,Ca(GeIr)2,db1e84a4e2c963f93430e5db1a7e5364e3d15e4a0a62f02dd9f0f47bcbecfb9e,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-19252,test,K2NiO2,282d0e0d6fc5543eda0def6a9a0b1d6660ba42f43ea8386bc119a70d71958b36,train-test,false,false,false,screened_nonmatch,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-19753,validation,Gd(SiPd)2,0f09338546390c27377b976214589d8c7fd86b5a362aaf2270eeb23fc405ac6a,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-19771,validation,Dy(CoGe)2,ee7add9438ca92a36cae2aeee177640b64f5999c199a25c62e616087713bde96,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-19824,validation,Ca(MnGe)2,d75600aa02f585479844577d31d298a5e9af3680f400fd22915091d63e6cdabb,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-19979,validation,La(NiGe)2,fdfccf8166c29033434696084f14377519313f670082f5c1ebcc010c9c1667d0,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-20095,test,Eu(FeP)2,c28d7b7b3c5406fad29baf00bd198f04b4069435841fc97e1654c5859b180a75,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-20322,validation,La(CuGe)2,0a276c837ee24459c1e56d81034f270ced29ac0a2c4c6a8037bd9be7a5c09d63,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-20867,validation,Eu(AlGa)2,fadca524061df7e6589c7cffbcd34f18737c376bf8e9015a87e3cd9021099540,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-20956,validation,Gd(SiNi)2,1881aefe9e3504987e00367588e797bbe27b1bfb8a9e249b7059a639e47407e2,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-21240,validation,Gd(SiRh)2,e5f4a9f8e108379022ba9b4d08c866a2a9cd1d61906508c70c23f8c38869f16b,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-21408,validation,Gd(SiOs)2,2567f27066eb4f4cb53b331ccc40345344491b5fbf3edf3f5e4b6a6769596509,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-21882,validation,Ce(FeGe)2,2ea97ca68c9665f00c715142784a51ac04ee1e7fec79c843f516531e5dd74ca5,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-22125,validation,Np(CoGe)2,9029ae4684123110578a5e9b9d71e6fbbee22f4d4667342ec30ff00c59d58eb8,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-22180,validation,Dy(GePd)2,7ccb255de6e393ef961245a7a225e9c85455e7ccd60d04fd0ef05070852374bc,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-22653,test,Eu(SiAg)2,152ceba0ee90037ec740bc91c25c0a1b7c557b18f1db5e87dc3d1b3426d6ed31,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-23003,test,Ce2BiO2,1f32f8a5f07751a96a351b30369f851525d3efeb90a9f8af18599b5875db308b,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-28884,validation,Cs(FeAs)2,3e765dd59509f7ee23e9c2db18a90e933ee44e38b3a721fcea3f10cd07920466,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-30175,validation,Ca(AlZn)2,818057c1238d855bb5cf2e34b9cd1e4d9afd2a96668d3b933a79788d87ad5498,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-3108,test,Lu(SiRh)2,a2e2176e6cca5f99d83bb1534fd37190dd265615e62a73e36e5afd5ca8b59219,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178173,train,Ho2TeO2,8cfbcbba4eab80293b9190cd1ecdb2cbd497c965e77ac55bee3872bf0d29fe7c,mp-568113,test,Ba(AsRh)2,6d72feae3877a0ac530c27ef896ebaf62b897f8a22337ed5da3580f6e398f818,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-11846,train,Pr(AlZn)2,69e3efa007099080027bf911a94e1c1b5b25e19d126b66dbf40ec9d9b8a901ff,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-12056,train,Ba(POs)2,d9e241332f0d94d9bc093add141720d2dcaa2d81f627b2418c2b235048d8ea31,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-12061,train,Lu(FeB)2,79c2c2bc8168541e31565788f42c163256840140a1e1f0971755dd740d38d586,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206348,train,Cs(AsIr)2,52c78772324be7aa488239f68952418b70a2ecaef17ca7f16ddc3a0ab3164b9f,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206349,train,K(CoP)2,ef97eb29ad6f868dda9ab844c6befc0716f5abef10b9d91c403a99095997f26f,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206405,train,Cs(PRh)2,366bfe6791cd4a5f1a507a2cf65fe41425bc0791425a5f8726e4113667eabed8,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206406,train,K(AsIr)2,ad2e7428ff1a7b4cb6261d564a400658c595ef9ac5632d533f8e412d21725c8a,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206409,train,K(FeP)2,bfc5feba97361dfe80a1e7dbe7b2aafd3601e31bc5242466535621840e09e7cd,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206600,train,K(AsRu)2,6ea5604ecdec9f594c1c8f4428398474d3282cfa53363cc9782a740bd3e4698c,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206612,train,Eu(CoGe)2,e6bb96307c5353874891477828ad39ff7579ad1811ac8c0155a8cd376714943b,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206754,train,Pr(GePd)2,c8f617c6bd1825f62929d26c531d28a409156a7586b21e0a05709925bf9d49f2,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206850,train,Dy(SiAg)2,ec7eaad323f9be396d5713d0c07bccbd9c4db1049dfd624c2da269aaa0171759,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206920,train,K(PIr)2,520b27fac4792ed57ac91f25050eba0247246e605f36c0deb9bf0213f8abe62f,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1206924,train,Ba(ZnGe)2,91c5c0f602a3cce07d6aa6036fb07fba8f0f4f44a4217dc81782aec91438d695,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1207022,test,K(PRu)2,448edb79e6e71ff7e523754fa5a5e6f73d79bd4e8c807d12a8a3e0d27f030260,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1207061,train,Ba(AlGa)2,2157703a32b87cd78bd05c583ad1564d99979cb9a1781791c94c0f578f1cb610,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1207066,train,La(AgGe)2,f138a3c02636b441163209be4c4e0c54a6181eb93dcd364b7a1a79d62af2be61,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1207112,train,Lu(MnSi)2,b0fefae3b38617a5af6ad55afd2abffda10873831c33effd094f678bfb4450f3,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1207125,train,Cs(FeP)2,9fbc29aed82adb509bfad2a1298e15a8e30dfa25b1b662ad4e34a152974350ee,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1207202,train,La(PPd)2,8a025543c7cc7ac8a33de2f73af48afb6c3677b747de9c9f2b0514ab8600eeeb,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1207218,train,Ce(PPd)2,0ed55be203c2b18b110f2a35089bffda2193689bb13beeb3722a5d09eb611ed4,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-12073,train,Ba(BIr)2,712137d08b36fbf2c2b93ad2acbc8019409b5d79097af779d233c45a25359a34,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-1207365,test,Cs(PIr)2,4455dfeb64f8622017dd0b1ed4c9fceef7c351603adaad3387caae3293da2be6,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_9eb6d43caf42,AB2C2,139,5,mp-1178355,validation,Er2TeO2,1bbdb7809d88bcb75253fd569c669bc6c52ad417635bf828aa745bc20c017ba4,mp-12079,train,K(CoS)2,70af387b6cc453cbd1884e062f17aa529d1884d9dfff2c4eeeb08867ad6c7504,train-validation,true,true,false,anonymous_prototype_default_tolerance,
